captured_at,slug,interval_min,market_id,yes_token,window_start,window_end,minutes_left,best_bid,best_ask,mid,spread,bid_size,ask_size,book_levels
2026-09-12T01:21:22.417365+00:00,btc-updown-5m-1789176000,5,4458596,111727240955492570021495252224297912315444400248560332968944932532384748238444,2026-09-12T01:20:00+00:00,2026-09-12T01:25:00+00:00,3.63,0.12,0.13,0.125,0.01,46.0,457.64,99
2026-09-12T01:21:22.417365+00:00,btc-updown-5m-1789176300,5,4458625,102433728989417422120479492045112462003831525888992034221481938458069952891371,2026-09-12T01:25:00+00:00,2026-09-12T01:30:00+00:00,8.63,0.48,0.49,0.485,0.01,200.53,148.58,99
2026-09-12T01:21:22.417365+00:00,btc-updown-15m-1789175700,15,4458570,65682702159295787102892917036845734309891455879710586046481322178613002853016,2026-09-12T01:15:00+00:00,2026-09-12T01:30:00+00:00,8.63,0.33,0.34,0.335,0.01,203.77,123.05,88
2026-09-12T01:21:22.417365+00:00,btc-updown-15m-1789176600,15,4458675,74770126276331566821104057603220363689254362170637467148293079199793072951126,2026-09-12T01:30:00+00:00,2026-09-12T01:45:00+00:00,23.63,0.47,0.48,0.475,0.01,63.19,388.32,96
2026-09-12T01:22:23.472743+00:00,btc-updown-5m-1789176000,5,4458596,111727240955492570021495252224297912315444400248560332968944932532384748238444,2026-09-12T01:20:00+00:00,2026-09-12T01:25:00+00:00,2.62,0.07,0.08,0.075,0.01,283.86,306.8,99
2026-09-12T01:22:23.472743+00:00,btc-updown-5m-1789176300,5,4458625,102433728989417422120479492045112462003831525888992034221481938458069952891371,2026-09-12T01:25:00+00:00,2026-09-12T01:30:00+00:00,7.62,0.48,0.49,0.485,0.01,185.91,177.58,99
2026-09-12T01:22:23.472743+00:00,btc-updown-15m-1789175700,15,4458570,65682702159295787102892917036845734309891455879710586046481322178613002853016,2026-09-12T01:15:00+00:00,2026-09-12T01:30:00+00:00,7.62,0.25,0.26,0.255,0.01,5437.87,170.0,90
2026-09-12T01:22:23.472743+00:00,btc-updown-15m-1789176600,15,4458675,74770126276331566821104057603220363689254362170637467148293079199793072951126,2026-09-12T01:30:00+00:00,2026-09-12T01:45:00+00:00,22.62,0.47,0.48,0.475,0.01,53.75,363.32,96
2026-09-12T01:23:24.403866+00:00,btc-updown-5m-1789176300,5,4458625,102433728989417422120479492045112462003831525888992034221481938458069952891371,2026-09-12T01:25:00+00:00,2026-09-12T01:30:00+00:00,6.6,0.48,0.49,0.485,0.01,177.81,181.86,99
2026-09-12T01:23:24.403866+00:00,btc-updown-15m-1789175700,15,4458570,65682702159295787102892917036845734309891455879710586046481322178613002853016,2026-09-12T01:15:00+00:00,2026-09-12T01:30:00+00:00,6.6,0.13,0.14,0.135,0.01,218.73,40.0,83
2026-09-12T01:23:24.403866+00:00,btc-updown-15m-1789176600,15,4458675,74770126276331566821104057603220363689254362170637467148293079199793072951126,2026-09-12T01:30:00+00:00,2026-09-12T01:45:00+00:00,21.6,0.47,0.48,0.475,0.01,103.75,363.32,96
2026-09-12T01:24:25.282996+00:00,btc-updown-5m-1789176300,5,4458625,102433728989417422120479492045112462003831525888992034221481938458069952891371,2026-09-12T01:25:00+00:00,2026-09-12T01:30:00+00:00,5.58,0.48,0.49,0.485,0.01,75.0,25.84,99
2026-09-12T01:24:25.282996+00:00,btc-updown-15m-1789175700,15,4458570,65682702159295787102892917036845734309891455879710586046481322178613002853016,2026-09-12T01:15:00+00:00,2026-09-12T01:30:00+00:00,5.58,0.11,0.12,0.115,0.01,150.96,315.28,82
2026-09-12T01:24:25.282996+00:00,btc-updown-15m-1789176600,15,4458675,74770126276331566821104057603220363689254362170637467148293079199793072951126,2026-09-12T01:30:00+00:00,2026-09-12T01:45:00+00:00,20.58,0.47,0.48,0.475,0.01,103.75,363.32,96
2026-09-12T01:25:26.209462+00:00,btc-updown-5m-1789176300,5,4458625,102433728989417422120479492045112462003831525888992034221481938458069952891371,2026-09-12T01:25:00+00:00,2026-09-12T01:30:00+00:00,4.57,0.4,0.41,0.405,0.01,22.08,347.95,99
2026-09-12T01:25:26.209462+00:00,btc-updown-5m-1789176600,5,4458682,41640747869661344214727522855179699826364668966905015416846968478613291109979,2026-09-12T01:30:00+00:00,2026-09-12T01:35:00+00:00,9.57,0.49,0.5,0.495,0.01,140.59,162.0,99
2026-09-12T01:25:26.209462+00:00,btc-updown-15m-1789175700,15,4458570,65682702159295787102892917036845734309891455879710586046481322178613002853016,2026-09-12T01:15:00+00:00,2026-09-12T01:30:00+00:00,4.57,0.15,0.16,0.155,0.01,80.0,80.0,85
2026-09-12T01:25:26.209462+00:00,btc-updown-15m-1789176600,15,4458675,74770126276331566821104057603220363689254362170637467148293079199793072951126,2026-09-12T01:30:00+00:00,2026-09-12T01:45:00+00:00,19.57,0.47,0.48,0.475,0.01,108.51,358.32,96
2026-09-12T01:26:27.176018+00:00,btc-updown-5m-1789176300,5,4458625,102433728989417422120479492045112462003831525888992034221481938458069952891371,2026-09-12T01:25:00+00:00,2026-09-12T01:30:00+00:00,3.55,0.39,0.4,0.395,0.01,1875.05,408.98,99
2026-09-12T01:26:27.176018+00:00,btc-updown-5m-1789176600,5,4458682,41640747869661344214727522855179699826364668966905015416846968478613291109979,2026-09-12T01:30:00+00:00,2026-09-12T01:35:00+00:00,8.55,0.49,0.5,0.495,0.01,128.81,233.49,99
2026-09-12T01:26:27.176018+00:00,btc-updown-15m-1789175700,15,4458570,65682702159295787102892917036845734309891455879710586046481322178613002853016,2026-09-12T01:15:00+00:00,2026-09-12T01:30:00+00:00,3.55,0.1,0.11,0.105,0.01,5.0,193.2,82
2026-09-12T01:26:27.176018+00:00,btc-updown-15m-1789176600,15,4458675,74770126276331566821104057603220363689254362170637467148293079199793072951126,2026-09-12T01:30:00+00:00,2026-09-12T01:45:00+00:00,18.55,0.47,0.48,0.475,0.01,158.51,345.82,96
2026-09-12T01:27:28.138507+00:00,btc-updown-5m-1789176300,5,4458625,102433728989417422120479492045112462003831525888992034221481938458069952891371,2026-09-12T01:25:00+00:00,2026-09-12T01:30:00+00:00,2.53,0.1,0.11,0.105,0.01,291.61,476.61,99
2026-09-12T01:27:28.138507+00:00,btc-updown-5m-1789176600,5,4458682,41640747869661344214727522855179699826364668966905015416846968478613291109979,2026-09-12T01:30:00+00:00,2026-09-12T01:35:00+00:00,7.53,0.48,0.49,0.485,0.01,203.54,46.6,99
2026-09-12T01:27:28.138507+00:00,btc-updown-15m-1789175700,15,4458570,65682702159295787102892917036845734309891455879710586046481322178613002853016,2026-09-12T01:15:00+00:00,2026-09-12T01:30:00+00:00,2.53,0.02,0.03,0.025,0.01,180.0,364.66,79
2026-09-12T01:27:28.138507+00:00,btc-updown-15m-1789176600,15,4458675,74770126276331566821104057603220363689254362170637467148293079199793072951126,2026-09-12T01:30:00+00:00,2026-09-12T01:45:00+00:00,17.53,0.47,0.48,0.475,0.01,259.17,331.82,96
2026-09-12T01:28:29.067452+00:00,btc-updown-5m-1789176300,5,4458625,102433728989417422120479492045112462003831525888992034221481938458069952891371,2026-09-12T01:25:00+00:00,2026-09-12T01:30:00+00:00,1.52,0.03,0.04,0.035,0.01,606.8,48.9,99
2026-09-12T01:28:29.067452+00:00,btc-updown-5m-1789176600,5,4458682,41640747869661344214727522855179699826364668966905015416846968478613291109979,2026-09-12T01:30:00+00:00,2026-09-12T01:35:00+00:00,6.52,0.48,0.49,0.485,0.01,218.54,102.5,99
2026-09-12T01:28:29.067452+00:00,btc-updown-15m-1789176600,15,4458675,74770126276331566821104057603220363689254362170637467148293079199793072951126,2026-09-12T01:30:00+00:00,2026-09-12T01:45:00+00:00,16.52,0.47,0.48,0.475,0.01,259.17,331.82,96
2026-09-12T01:29:29.911420+00:00,btc-updown-5m-1789176300,5,4458625,102433728989417422120479492045112462003831525888992034221481938458069952891371,2026-09-12T01:25:00+00:00,2026-09-12T01:30:00+00:00,0.52,0.06,0.07,0.065,0.01,92.29,137.0,104
2026-09-12T01:29:29.911420+00:00,btc-updown-5m-1789176600,5,4458682,41640747869661344214727522855179699826364668966905015416846968478613291109979,2026-09-12T01:30:00+00:00,2026-09-12T01:35:00+00:00,5.52,0.48,0.49,0.485,0.01,306.38,45.8,99
2026-09-12T01:29:29.911420+00:00,btc-updown-15m-1789176600,15,4458675,74770126276331566821104057603220363689254362170637467148293079199793072951126,2026-09-12T01:30:00+00:00,2026-09-12T01:45:00+00:00,15.52,0.47,0.48,0.475,0.01,139.63,41.0,89
2026-09-12T01:30:30.755021+00:00,btc-updown-5m-1789176600,5,4458682,41640747869661344214727522855179699826364668966905015416846968478613291109979,2026-09-12T01:30:00+00:00,2026-09-12T01:35:00+00:00,4.5,0.48,0.49,0.485,0.01,60.02,436.46,99
2026-09-12T01:30:30.755021+00:00,btc-updown-5m-1789176900,5,4458786,105036685503254205253467407153719152150604370305760021969563270948862693622305,2026-09-12T01:35:00+00:00,2026-09-12T01:40:00+00:00,9.5,0.49,0.5,0.495,0.01,165.96,263.72,99
2026-09-12T01:30:30.755021+00:00,btc-updown-15m-1789176600,15,4458675,74770126276331566821104057603220363689254362170637467148293079199793072951126,2026-09-12T01:30:00+00:00,2026-09-12T01:45:00+00:00,14.5,0.5,0.51,0.505,0.01,35.0,445.79,99
2026-09-12T01:30:30.755021+00:00,btc-updown-15m-1789177500,15,4458821,70192423908548148212173884039583252031878697565676053619528842490771640726836,2026-09-12T01:45:00+00:00,2026-09-12T02:00:00+00:00,29.5,0.49,0.5,0.495,0.01,48.0,78.03,97
