captured_at,slug,interval_min,market_id,yes_token,window_start,window_end,minutes_left,best_bid,best_ask,mid,spread,bid_size,ask_size,book_levels
2026-08-22T03:22:11.942243+00:00,btc-updown-5m-1787368800,5,3755754,3007565051960945138193043243895574223525013373870368410440120467688386304536,2026-08-22T03:20:00+00:00,2026-08-22T03:25:00+00:00,2.82,0.61,0.62,0.615,0.01,30.0,274.2,99
2026-08-22T03:22:11.942243+00:00,btc-updown-5m-1787369100,5,3755761,84934895634036854547865399730700614157374197413057002399250010254682925577575,2026-08-22T03:25:00+00:00,2026-08-22T03:30:00+00:00,7.82,0.5,0.51,0.505,0.01,59.7,1069.01,99
2026-08-22T03:22:11.942243+00:00,btc-updown-15m-1787368500,15,3755743,105207834892492809346052106737918217712121460450730903315595412775731198840828,2026-08-22T03:15:00+00:00,2026-08-22T03:30:00+00:00,7.82,0.87,0.88,0.875,0.01,10.0,101.0,99
2026-08-22T03:22:11.942243+00:00,btc-updown-15m-1787369400,15,3755775,82043716617473588632854672808816246807298402218334971927981070244663300404685,2026-08-22T03:30:00+00:00,2026-08-22T03:45:00+00:00,22.82,0.49,0.5,0.495,0.01,186.05,705.0,97
2026-08-22T03:23:13.468228+00:00,btc-updown-5m-1787368800,5,3755754,3007565051960945138193043243895574223525013373870368410440120467688386304536,2026-08-22T03:20:00+00:00,2026-08-22T03:25:00+00:00,1.78,0.81,0.82,0.815,0.01,28.0,20.0,99
2026-08-22T03:23:13.468228+00:00,btc-updown-5m-1787369100,5,3755761,84934895634036854547865399730700614157374197413057002399250010254682925577575,2026-08-22T03:25:00+00:00,2026-08-22T03:30:00+00:00,6.78,0.5,0.51,0.505,0.01,79.7,984.4,99
2026-08-22T03:23:13.468228+00:00,btc-updown-15m-1787368500,15,3755743,105207834892492809346052106737918217712121460450730903315595412775731198840828,2026-08-22T03:15:00+00:00,2026-08-22T03:30:00+00:00,6.78,0.88,0.89,0.885,0.01,80.0,6963.0,99
2026-08-22T03:23:13.468228+00:00,btc-updown-15m-1787369400,15,3755775,82043716617473588632854672808816246807298402218334971927981070244663300404685,2026-08-22T03:30:00+00:00,2026-08-22T03:45:00+00:00,21.78,0.49,0.5,0.495,0.01,118.4,755.0,97
2026-08-22T03:24:14.519493+00:00,btc-updown-5m-1787368800,5,3755754,3007565051960945138193043243895574223525013373870368410440120467688386304536,2026-08-22T03:20:00+00:00,2026-08-22T03:25:00+00:00,0.77,0.96,0.97,0.965,0.01,5.0,70.86,99
2026-08-22T03:24:14.519493+00:00,btc-updown-5m-1787369100,5,3755761,84934895634036854547865399730700614157374197413057002399250010254682925577575,2026-08-22T03:25:00+00:00,2026-08-22T03:30:00+00:00,5.77,0.48,0.49,0.485,0.01,76.0,203.69,99
2026-08-22T03:24:14.519493+00:00,btc-updown-15m-1787368500,15,3755743,105207834892492809346052106737918217712121460450730903315595412775731198840828,2026-08-22T03:15:00+00:00,2026-08-22T03:30:00+00:00,5.77,0.89,0.9,0.895,0.01,100.0,2316.11,99
2026-08-22T03:24:14.519493+00:00,btc-updown-15m-1787369400,15,3755775,82043716617473588632854672808816246807298402218334971927981070244663300404685,2026-08-22T03:30:00+00:00,2026-08-22T03:45:00+00:00,20.77,0.49,0.5,0.495,0.01,118.4,755.0,97
2026-08-22T03:25:15.677195+00:00,btc-updown-5m-1787369100,5,3755761,84934895634036854547865399730700614157374197413057002399250010254682925577575,2026-08-22T03:25:00+00:00,2026-08-22T03:30:00+00:00,4.75,0.64,0.65,0.645,0.01,8.2,81.0,99
2026-08-22T03:25:15.677195+00:00,btc-updown-5m-1787369400,5,3755769,37880893095747144654679816892876920095072375463255636541406301173800739707074,2026-08-22T03:30:00+00:00,2026-08-22T03:35:00+00:00,9.75,0.5,0.51,0.505,0.01,227.09,1090.68,99
2026-08-22T03:25:15.677195+00:00,btc-updown-15m-1787368500,15,3755743,105207834892492809346052106737918217712121460450730903315595412775731198840828,2026-08-22T03:15:00+00:00,2026-08-22T03:30:00+00:00,4.75,0.94,0.95,0.945,0.01,105.0,55.0,99
2026-08-22T03:25:15.677195+00:00,btc-updown-15m-1787369400,15,3755775,82043716617473588632854672808816246807298402218334971927981070244663300404685,2026-08-22T03:30:00+00:00,2026-08-22T03:45:00+00:00,19.75,0.49,0.5,0.495,0.01,68.4,755.0,97
2026-08-22T03:26:16.762129+00:00,btc-updown-5m-1787369100,5,3755761,84934895634036854547865399730700614157374197413057002399250010254682925577575,2026-08-22T03:25:00+00:00,2026-08-22T03:30:00+00:00,3.73,0.68,0.69,0.685,0.01,10.41,120.0,98
2026-08-22T03:26:16.762129+00:00,btc-updown-5m-1787369400,5,3755769,37880893095747144654679816892876920095072375463255636541406301173800739707074,2026-08-22T03:30:00+00:00,2026-08-22T03:35:00+00:00,8.73,0.5,0.51,0.505,0.01,226.09,1341.68,99
2026-08-22T03:26:16.762129+00:00,btc-updown-15m-1787369400,15,3755775,82043716617473588632854672808816246807298402218334971927981070244663300404685,2026-08-22T03:30:00+00:00,2026-08-22T03:45:00+00:00,18.73,0.49,0.5,0.495,0.01,4.72,763.0,97
2026-08-22T03:27:17.841375+00:00,btc-updown-5m-1787369100,5,3755761,84934895634036854547865399730700614157374197413057002399250010254682925577575,2026-08-22T03:25:00+00:00,2026-08-22T03:30:00+00:00,2.72,0.88,0.89,0.885,0.01,86.33,45.0,99
2026-08-22T03:27:17.841375+00:00,btc-updown-5m-1787369400,5,3755769,37880893095747144654679816892876920095072375463255636541406301173800739707074,2026-08-22T03:30:00+00:00,2026-08-22T03:35:00+00:00,7.72,0.5,0.51,0.505,0.01,204.43,1342.86,99
2026-08-22T03:27:17.841375+00:00,btc-updown-15m-1787369400,15,3755775,82043716617473588632854672808816246807298402218334971927981070244663300404685,2026-08-22T03:30:00+00:00,2026-08-22T03:45:00+00:00,17.72,0.48,0.49,0.485,0.01,50.4,576.08,97
2026-08-22T03:28:18.885738+00:00,btc-updown-5m-1787369400,5,3755769,37880893095747144654679816892876920095072375463255636541406301173800739707074,2026-08-22T03:30:00+00:00,2026-08-22T03:35:00+00:00,6.7,0.5,0.51,0.505,0.01,160.43,748.67,99
2026-08-22T03:28:18.885738+00:00,btc-updown-15m-1787369400,15,3755775,82043716617473588632854672808816246807298402218334971927981070244663300404685,2026-08-22T03:30:00+00:00,2026-08-22T03:45:00+00:00,16.7,0.47,0.48,0.475,0.01,137.36,346.22,97
2026-08-22T03:29:19.834750+00:00,btc-updown-5m-1787369400,5,3755769,37880893095747144654679816892876920095072375463255636541406301173800739707074,2026-08-22T03:30:00+00:00,2026-08-22T03:35:00+00:00,5.68,0.47,0.48,0.475,0.01,326.13,330.24,99
2026-08-22T03:29:19.834750+00:00,btc-updown-15m-1787369400,15,3755775,82043716617473588632854672808816246807298402218334971927981070244663300404685,2026-08-22T03:30:00+00:00,2026-08-22T03:45:00+00:00,15.68,0.43,0.44,0.435,0.01,516.31,20.67,98
