captured_at,slug,interval_min,market_id,yes_token,window_start,window_end,minutes_left,best_bid,best_ask,mid,spread,bid_size,ask_size,book_levels
2026-08-09T03:42:25.133278+00:00,btc-updown-5m-1786246800,5,3414330,111870023640717838783080458762916340112871401934008933512753536721275418231942,2026-08-09T03:40:00+00:00,2026-08-09T03:45:00+00:00,2.58,0.78,0.79,0.785,0.01,298.85,20.0,99
2026-08-09T03:42:25.133278+00:00,btc-updown-5m-1786247100,5,3414352,84680585498774060607023251669896812217643576140650904645274703244291221696575,2026-08-09T03:45:00+00:00,2026-08-09T03:50:00+00:00,7.58,0.48,0.49,0.485,0.01,69.51,110.91,99
2026-08-09T03:42:25.133278+00:00,btc-updown-15m-1786246200,15,3414250,64148093885784169077846335847348482171780225949576537130689286642054019323785,2026-08-09T03:30:00+00:00,2026-08-09T03:45:00+00:00,2.58,0.94,0.95,0.945,0.01,285.98,208.3,39
2026-08-09T03:42:25.133278+00:00,btc-updown-15m-1786247100,15,3414349,26031149703225941784822033549698202968470465815931686758704436734986301216274,2026-08-09T03:45:00+00:00,2026-08-09T04:00:00+00:00,17.58,0.51,0.52,0.515,0.01,21.42,649.71,87
2026-08-09T03:43:26.181291+00:00,btc-updown-5m-1786246800,5,3414330,111870023640717838783080458762916340112871401934008933512753536721275418231942,2026-08-09T03:40:00+00:00,2026-08-09T03:45:00+00:00,1.57,0.84,0.85,0.845,0.01,180.0,21.68,99
2026-08-09T03:43:26.181291+00:00,btc-updown-5m-1786247100,5,3414352,84680585498774060607023251669896812217643576140650904645274703244291221696575,2026-08-09T03:45:00+00:00,2026-08-09T03:50:00+00:00,6.57,0.48,0.49,0.485,0.01,50.27,288.18,99
2026-08-09T03:43:26.181291+00:00,btc-updown-15m-1786246200,15,3414250,64148093885784169077846335847348482171780225949576537130689286642054019323785,2026-08-09T03:30:00+00:00,2026-08-09T03:45:00+00:00,1.57,0.97,0.98,0.975,0.01,993.21,49.97,32
2026-08-09T03:43:26.181291+00:00,btc-updown-15m-1786247100,15,3414349,26031149703225941784822033549698202968470465815931686758704436734986301216274,2026-08-09T03:45:00+00:00,2026-08-09T04:00:00+00:00,16.57,0.51,0.52,0.515,0.01,11.42,699.71,87
2026-08-09T03:44:27.103512+00:00,btc-updown-5m-1786246800,5,3414330,111870023640717838783080458762916340112871401934008933512753536721275418231942,2026-08-09T03:40:00+00:00,2026-08-09T03:45:00+00:00,0.55,0.94,0.95,0.945,0.01,178.55,146.66,99
2026-08-09T03:44:27.103512+00:00,btc-updown-5m-1786247100,5,3414352,84680585498774060607023251669896812217643576140650904645274703244291221696575,2026-08-09T03:45:00+00:00,2026-08-09T03:50:00+00:00,5.55,0.48,0.49,0.485,0.01,155.14,269.69,97
2026-08-09T03:44:27.103512+00:00,btc-updown-15m-1786247100,15,3414349,26031149703225941784822033549698202968470465815931686758704436734986301216274,2026-08-09T03:45:00+00:00,2026-08-09T04:00:00+00:00,15.55,0.5,0.51,0.505,0.01,110.0,255.0,81
