captured_at,slug,interval_min,market_id,yes_token,window_start,window_end,minutes_left,best_bid,best_ask,mid,spread,bid_size,ask_size,book_levels
2026-08-19T00:00:58.183636+00:00,btc-updown-5m-1787097600,5,3685885,13784663469685369489266353062220682834102948700390546097960600784567783822411,2026-08-19T00:00:00+00:00,2026-08-19T00:05:00+00:00,4.03,0.76,0.77,0.765,0.01,65.0,276.06,99
2026-08-19T00:00:58.183636+00:00,btc-updown-5m-1787097900,5,3685904,10336082181633250174767183306431431758790573957514826407354418170770090429923,2026-08-19T00:05:00+00:00,2026-08-19T00:10:00+00:00,9.03,0.5,0.51,0.505,0.01,215.69,429.02,99
2026-08-19T00:00:58.183636+00:00,btc-updown-15m-1787097600,15,3685880,90793795224046864150369968826932348276275007563015663236211271964511634585019,2026-08-19T00:00:00+00:00,2026-08-19T00:15:00+00:00,14.03,0.6,0.61,0.605,0.01,15.0,200.0,99
2026-08-19T00:00:58.183636+00:00,btc-updown-15m-1787098500,15,3686004,48607033172360832303889812579923217451222690209368431282338385822578277721087,2026-08-19T00:15:00+00:00,2026-08-19T00:30:00+00:00,29.03,0.49,0.5,0.495,0.01,310.0,280.0,99
2026-08-19T00:01:59.541978+00:00,btc-updown-5m-1787097600,5,3685885,13784663469685369489266353062220682834102948700390546097960600784567783822411,2026-08-19T00:00:00+00:00,2026-08-19T00:05:00+00:00,3.02,0.13,0.15,0.14,0.02,340.0,25.0,98
2026-08-19T00:01:59.541978+00:00,btc-updown-5m-1787097900,5,3685904,10336082181633250174767183306431431758790573957514826407354418170770090429923,2026-08-19T00:05:00+00:00,2026-08-19T00:10:00+00:00,8.02,0.5,0.51,0.505,0.01,220.69,419.02,99
2026-08-19T00:01:59.541978+00:00,btc-updown-15m-1787097600,15,3685880,90793795224046864150369968826932348276275007563015663236211271964511634585019,2026-08-19T00:00:00+00:00,2026-08-19T00:15:00+00:00,13.02,0.31,0.32,0.315,0.01,15.0,196.0,99
2026-08-19T00:01:59.541978+00:00,btc-updown-15m-1787098500,15,3686004,48607033172360832303889812579923217451222690209368431282338385822578277721087,2026-08-19T00:15:00+00:00,2026-08-19T00:30:00+00:00,28.02,0.49,0.5,0.495,0.01,290.0,300.0,99
2026-08-19T00:03:00.787429+00:00,btc-updown-5m-1787097600,5,3685885,13784663469685369489266353062220682834102948700390546097960600784567783822411,2026-08-19T00:00:00+00:00,2026-08-19T00:05:00+00:00,2.0,0.04,0.05,0.045,0.01,164.95,121.27,99
2026-08-19T00:03:00.787429+00:00,btc-updown-5m-1787097900,5,3685904,10336082181633250174767183306431431758790573957514826407354418170770090429923,2026-08-19T00:05:00+00:00,2026-08-19T00:10:00+00:00,7.0,0.5,0.51,0.505,0.01,204.45,346.02,99
2026-08-19T00:03:00.787429+00:00,btc-updown-15m-1787097600,15,3685880,90793795224046864150369968826932348276275007563015663236211271964511634585019,2026-08-19T00:00:00+00:00,2026-08-19T00:15:00+00:00,12.0,0.27,0.28,0.275,0.01,111.0,318.28,99
2026-08-19T00:03:00.787429+00:00,btc-updown-15m-1787098500,15,3686004,48607033172360832303889812579923217451222690209368431282338385822578277721087,2026-08-19T00:15:00+00:00,2026-08-19T00:30:00+00:00,27.0,0.49,0.5,0.495,0.01,290.0,300.0,99
2026-08-19T00:04:01.989505+00:00,btc-updown-5m-1787097900,5,3685904,10336082181633250174767183306431431758790573957514826407354418170770090429923,2026-08-19T00:05:00+00:00,2026-08-19T00:10:00+00:00,5.98,0.52,0.54,0.53,0.02,15.99,206.0,98
2026-08-19T00:04:01.989505+00:00,btc-updown-15m-1787097600,15,3685880,90793795224046864150369968826932348276275007563015663236211271964511634585019,2026-08-19T00:00:00+00:00,2026-08-19T00:15:00+00:00,10.98,0.11,0.12,0.115,0.01,57.65,15.0,99
2026-08-19T00:04:01.989505+00:00,btc-updown-15m-1787098500,15,3686004,48607033172360832303889812579923217451222690209368431282338385822578277721087,2026-08-19T00:15:00+00:00,2026-08-19T00:30:00+00:00,25.98,0.49,0.5,0.495,0.01,534.08,50.0,99
2026-08-19T00:05:03.137249+00:00,btc-updown-5m-1787097900,5,3685904,10336082181633250174767183306431431758790573957514826407354418170770090429923,2026-08-19T00:05:00+00:00,2026-08-19T00:10:00+00:00,4.95,0.48,0.53,0.505,0.05,144.0,19.48,95
2026-08-19T00:05:03.137249+00:00,btc-updown-5m-1787098200,5,3686014,1234848870716623086026242035162227985859787193821409391143509528669642663652,2026-08-19T00:10:00+00:00,2026-08-19T00:15:00+00:00,9.95,0.5,0.51,0.505,0.01,236.3,188.86,99
2026-08-19T00:05:03.137249+00:00,btc-updown-15m-1787097600,15,3685880,90793795224046864150369968826932348276275007563015663236211271964511634585019,2026-08-19T00:00:00+00:00,2026-08-19T00:15:00+00:00,9.95,0.06,0.08,0.07,0.02,3546.0,1124.93,98
2026-08-19T00:05:03.137249+00:00,btc-updown-15m-1787098500,15,3686004,48607033172360832303889812579923217451222690209368431282338385822578277721087,2026-08-19T00:15:00+00:00,2026-08-19T00:30:00+00:00,24.95,0.49,0.5,0.495,0.01,556.53,35.0,99
2026-08-19T00:06:04.466858+00:00,btc-updown-5m-1787097900,5,3685904,10336082181633250174767183306431431758790573957514826407354418170770090429923,2026-08-19T00:05:00+00:00,2026-08-19T00:10:00+00:00,3.93,0.13,0.14,0.135,0.01,152.96,184.42,99
2026-08-19T00:06:04.466858+00:00,btc-updown-5m-1787098200,5,3686014,1234848870716623086026242035162227985859787193821409391143509528669642663652,2026-08-19T00:10:00+00:00,2026-08-19T00:15:00+00:00,8.93,0.49,0.51,0.5,0.02,86.82,188.86,98
2026-08-19T00:06:04.466858+00:00,btc-updown-15m-1787097600,15,3685880,90793795224046864150369968826932348276275007563015663236211271964511634585019,2026-08-19T00:00:00+00:00,2026-08-19T00:15:00+00:00,8.93,0.03,0.04,0.035,0.01,1298.32,59.0,99
2026-08-19T00:06:04.466858+00:00,btc-updown-15m-1787098500,15,3686004,48607033172360832303889812579923217451222690209368431282338385822578277721087,2026-08-19T00:15:00+00:00,2026-08-19T00:30:00+00:00,23.93,0.49,0.5,0.495,0.01,406.53,35.0,99
2026-08-19T00:07:05.685543+00:00,btc-updown-5m-1787097900,5,3685904,10336082181633250174767183306431431758790573957514826407354418170770090429923,2026-08-19T00:05:00+00:00,2026-08-19T00:10:00+00:00,2.92,0.11,0.12,0.115,0.01,52.74,811.23,99
2026-08-19T00:07:05.685543+00:00,btc-updown-5m-1787098200,5,3686014,1234848870716623086026242035162227985859787193821409391143509528669642663652,2026-08-19T00:10:00+00:00,2026-08-19T00:15:00+00:00,7.92,0.51,0.53,0.52,0.02,43.68,319.69,98
2026-08-19T00:07:05.685543+00:00,btc-updown-15m-1787097600,15,3685880,90793795224046864150369968826932348276275007563015663236211271964511634585019,2026-08-19T00:00:00+00:00,2026-08-19T00:15:00+00:00,7.92,0.02,0.03,0.025,0.01,2857.94,199.81,99
2026-08-19T00:07:05.685543+00:00,btc-updown-15m-1787098500,15,3686004,48607033172360832303889812579923217451222690209368431282338385822578277721087,2026-08-19T00:15:00+00:00,2026-08-19T00:30:00+00:00,22.92,0.49,0.5,0.495,0.01,656.53,35.0,99
2026-08-19T00:08:06.982491+00:00,btc-updown-5m-1787097900,5,3685904,10336082181633250174767183306431431758790573957514826407354418170770090429923,2026-08-19T00:05:00+00:00,2026-08-19T00:10:00+00:00,1.9,0.41,0.42,0.415,0.01,263.96,30.0,99
2026-08-19T00:08:06.982491+00:00,btc-updown-5m-1787098200,5,3686014,1234848870716623086026242035162227985859787193821409391143509528669642663652,2026-08-19T00:10:00+00:00,2026-08-19T00:15:00+00:00,6.9,0.49,0.51,0.5,0.02,235.0,260.19,98
2026-08-19T00:08:06.982491+00:00,btc-updown-15m-1787097600,15,3685880,90793795224046864150369968826932348276275007563015663236211271964511634585019,2026-08-19T00:00:00+00:00,2026-08-19T00:15:00+00:00,6.9,0.04,0.05,0.045,0.01,3388.85,56.0,99
2026-08-19T00:08:06.982491+00:00,btc-updown-15m-1787098500,15,3686004,48607033172360832303889812579923217451222690209368431282338385822578277721087,2026-08-19T00:15:00+00:00,2026-08-19T00:30:00+00:00,21.9,0.5,0.51,0.505,0.01,392.0,273.12,99
2026-08-19T00:09:08.202905+00:00,btc-updown-5m-1787097900,5,3685904,10336082181633250174767183306431431758790573957514826407354418170770090429923,2026-08-19T00:05:00+00:00,2026-08-19T00:10:00+00:00,0.87,0.97,0.98,0.975,0.01,111.41,985.72,99
2026-08-19T00:09:08.202905+00:00,btc-updown-5m-1787098200,5,3686014,1234848870716623086026242035162227985859787193821409391143509528669642663652,2026-08-19T00:10:00+00:00,2026-08-19T00:15:00+00:00,5.87,0.5,0.51,0.505,0.01,33.64,9.11,99
