captured_at,slug,interval_min,market_id,yes_token,window_start,window_end,minutes_left,best_bid,best_ask,mid,spread,bid_size,ask_size,book_levels
2026-09-24T03:29:27.533570+00:00,btc-updown-5m-1790220600,5,4871444,74545953840975891594244168818541886104074427648593351278589349664999671215172,2026-09-24T03:30:00+00:00,2026-09-24T03:35:00+00:00,5.55,0.56,0.57,0.565,0.01,55.88,196.66,99
2026-09-24T03:29:27.533570+00:00,btc-updown-15m-1790220600,15,4871448,20654624323655761963502593434474005626281803219117369922784160237979408176980,2026-09-24T03:30:00+00:00,2026-09-24T03:45:00+00:00,15.55,0.53,0.54,0.535,0.01,45.0,51.48,91
2026-09-24T03:30:28.565414+00:00,btc-updown-5m-1790220600,5,4871444,74545953840975891594244168818541886104074427648593351278589349664999671215172,2026-09-24T03:30:00+00:00,2026-09-24T03:35:00+00:00,4.53,0.51,0.52,0.515,0.01,68.0,412.39,99
2026-09-24T03:30:28.565414+00:00,btc-updown-5m-1790220900,5,4871503,41473358398020564221723802674818727777882480713188767803652996005934280728596,2026-09-24T03:35:00+00:00,2026-09-24T03:40:00+00:00,9.53,0.51,0.52,0.515,0.01,74.6,285.0,99
2026-09-24T03:30:28.565414+00:00,btc-updown-15m-1790220600,15,4871448,20654624323655761963502593434474005626281803219117369922784160237979408176980,2026-09-24T03:30:00+00:00,2026-09-24T03:45:00+00:00,14.53,0.51,0.52,0.515,0.01,25.0,219.07,99
2026-09-24T03:30:28.565414+00:00,btc-updown-15m-1790221500,15,4871527,66169370032619230310736569872579759979000579772558572838251909505740795138020,2026-09-24T03:45:00+00:00,2026-09-24T04:00:00+00:00,29.53,0.5,0.51,0.505,0.01,169.7,253.86,95
2026-09-24T03:31:29.607003+00:00,btc-updown-5m-1790220600,5,4871444,74545953840975891594244168818541886104074427648593351278589349664999671215172,2026-09-24T03:30:00+00:00,2026-09-24T03:35:00+00:00,3.52,0.4,0.42,0.41,0.02,66.66,10.0,96
2026-09-24T03:31:29.607003+00:00,btc-updown-5m-1790220900,5,4871503,41473358398020564221723802674818727777882480713188767803652996005934280728596,2026-09-24T03:35:00+00:00,2026-09-24T03:40:00+00:00,8.52,0.52,0.53,0.525,0.01,40.0,503.64,99
2026-09-24T03:31:29.607003+00:00,btc-updown-15m-1790220600,15,4871448,20654624323655761963502593434474005626281803219117369922784160237979408176980,2026-09-24T03:30:00+00:00,2026-09-24T03:45:00+00:00,13.52,0.46,0.47,0.465,0.01,40.0,91.99,99
2026-09-24T03:31:29.607003+00:00,btc-updown-15m-1790221500,15,4871527,66169370032619230310736569872579759979000579772558572838251909505740795138020,2026-09-24T03:45:00+00:00,2026-09-24T04:00:00+00:00,28.52,0.5,0.51,0.505,0.01,224.99,253.86,95
2026-09-24T03:32:30.650324+00:00,btc-updown-5m-1790220600,5,4871444,74545953840975891594244168818541886104074427648593351278589349664999671215172,2026-09-24T03:30:00+00:00,2026-09-24T03:35:00+00:00,2.5,0.19,0.2,0.195,0.01,14.0,564.12,99
2026-09-24T03:32:30.650324+00:00,btc-updown-5m-1790220900,5,4871503,41473358398020564221723802674818727777882480713188767803652996005934280728596,2026-09-24T03:35:00+00:00,2026-09-24T03:40:00+00:00,7.5,0.52,0.53,0.525,0.01,22.49,292.79,99
2026-09-24T03:32:30.650324+00:00,btc-updown-15m-1790220600,15,4871448,20654624323655761963502593434474005626281803219117369922784160237979408176980,2026-09-24T03:30:00+00:00,2026-09-24T03:45:00+00:00,12.5,0.37,0.38,0.375,0.01,135.0,177.15,99
2026-09-24T03:32:30.650324+00:00,btc-updown-15m-1790221500,15,4871527,66169370032619230310736569872579759979000579772558572838251909505740795138020,2026-09-24T03:45:00+00:00,2026-09-24T04:00:00+00:00,27.5,0.5,0.51,0.505,0.01,274.99,220.0,95
2026-09-24T03:33:31.682618+00:00,btc-updown-5m-1790220900,5,4871503,41473358398020564221723802674818727777882480713188767803652996005934280728596,2026-09-24T03:35:00+00:00,2026-09-24T03:40:00+00:00,6.48,0.52,0.53,0.525,0.01,30.4,265.55,99
2026-09-24T03:33:31.682618+00:00,btc-updown-15m-1790220600,15,4871448,20654624323655761963502593434474005626281803219117369922784160237979408176980,2026-09-24T03:30:00+00:00,2026-09-24T03:45:00+00:00,11.48,0.21,0.22,0.215,0.01,661.23,25.96,99
2026-09-24T03:33:31.682618+00:00,btc-updown-15m-1790221500,15,4871527,66169370032619230310736569872579759979000579772558572838251909505740795138020,2026-09-24T03:45:00+00:00,2026-09-24T04:00:00+00:00,26.48,0.5,0.51,0.505,0.01,274.99,220.0,95
2026-09-24T03:34:32.610755+00:00,btc-updown-5m-1790220900,5,4871503,41473358398020564221723802674818727777882480713188767803652996005934280728596,2026-09-24T03:35:00+00:00,2026-09-24T03:40:00+00:00,5.47,0.58,0.6,0.59,0.02,100.8,35.0,98
2026-09-24T03:34:32.610755+00:00,btc-updown-15m-1790220600,15,4871448,20654624323655761963502593434474005626281803219117369922784160237979408176980,2026-09-24T03:30:00+00:00,2026-09-24T03:45:00+00:00,10.47,0.37,0.38,0.375,0.01,17.19,487.2,99
2026-09-24T03:34:32.610755+00:00,btc-updown-15m-1790221500,15,4871527,66169370032619230310736569872579759979000579772558572838251909505740795138020,2026-09-24T03:45:00+00:00,2026-09-24T04:00:00+00:00,25.47,0.5,0.51,0.505,0.01,274.99,220.0,95
2026-09-24T03:35:33.523474+00:00,btc-updown-5m-1790220900,5,4871503,41473358398020564221723802674818727777882480713188767803652996005934280728596,2026-09-24T03:35:00+00:00,2026-09-24T03:40:00+00:00,4.45,0.55,0.56,0.555,0.01,674.0,45.0,99
2026-09-24T03:35:33.523474+00:00,btc-updown-5m-1790221200,5,4871517,98243189624278210988212620439596357826298971541658452204235004513341819562604,2026-09-24T03:40:00+00:00,2026-09-24T03:45:00+00:00,9.45,0.51,0.53,0.52,0.02,470.99,270.0,98
2026-09-24T03:35:33.523474+00:00,btc-updown-15m-1790220600,15,4871448,20654624323655761963502593434474005626281803219117369922784160237979408176980,2026-09-24T03:30:00+00:00,2026-09-24T03:45:00+00:00,9.45,0.31,0.32,0.315,0.01,68.35,407.87,99
2026-09-24T03:35:33.523474+00:00,btc-updown-15m-1790221500,15,4871527,66169370032619230310736569872579759979000579772558572838251909505740795138020,2026-09-24T03:45:00+00:00,2026-09-24T04:00:00+00:00,24.45,0.5,0.51,0.505,0.01,308.99,220.0,95
2026-09-24T03:36:34.556029+00:00,btc-updown-5m-1790220900,5,4871503,41473358398020564221723802674818727777882480713188767803652996005934280728596,2026-09-24T03:35:00+00:00,2026-09-24T03:40:00+00:00,3.43,0.65,0.66,0.655,0.01,93.0,337.0,99
2026-09-24T03:36:34.556029+00:00,btc-updown-5m-1790221200,5,4871517,98243189624278210988212620439596357826298971541658452204235004513341819562604,2026-09-24T03:40:00+00:00,2026-09-24T03:45:00+00:00,8.43,0.53,0.54,0.535,0.01,702.26,285.53,99
