captured_at,slug,interval_min,market_id,yes_token,window_start,window_end,minutes_left,best_bid,best_ask,mid,spread,bid_size,ask_size,book_levels
2026-08-26T00:00:25.710032+00:00,btc-updown-5m-1787702400,5,3862797,113950544079374502293216594630129706659563029631181111402893307484806164787743,2026-08-26T00:00:00+00:00,2026-08-26T00:05:00+00:00,4.58,0.61,0.62,0.615,0.01,67.02,215.0,99
2026-08-26T00:00:25.710032+00:00,btc-updown-5m-1787702700,5,3862862,98645953736768292471822925408327064753732614356821600189966320524286299324738,2026-08-26T00:05:00+00:00,2026-08-26T00:10:00+00:00,9.58,0.5,0.51,0.505,0.01,451.14,495.71,99
2026-08-26T00:00:25.710032+00:00,btc-updown-15m-1787702400,15,3862798,33991270122907057003303210696255032864969189182762540046469951848400986750742,2026-08-26T00:00:00+00:00,2026-08-26T00:15:00+00:00,14.58,0.58,0.59,0.585,0.01,13.0,296.24,99
2026-08-26T00:00:25.710032+00:00,btc-updown-15m-1787703300,15,3863042,28915384448803791713769582582135331275949819799363213287651196473037575623296,2026-08-26T00:15:00+00:00,2026-08-26T00:30:00+00:00,29.58,0.5,0.51,0.505,0.01,311.66,95.81,95
2026-08-26T00:01:26.607048+00:00,btc-updown-5m-1787702400,5,3862797,113950544079374502293216594630129706659563029631181111402893307484806164787743,2026-08-26T00:00:00+00:00,2026-08-26T00:05:00+00:00,3.57,0.33,0.34,0.335,0.01,80.9,250.38,99
2026-08-26T00:01:26.607048+00:00,btc-updown-5m-1787702700,5,3862862,98645953736768292471822925408327064753732614356821600189966320524286299324738,2026-08-26T00:05:00+00:00,2026-08-26T00:10:00+00:00,8.57,0.5,0.51,0.505,0.01,275.14,609.65,99
2026-08-26T00:01:26.607048+00:00,btc-updown-15m-1787702400,15,3862798,33991270122907057003303210696255032864969189182762540046469951848400986750742,2026-08-26T00:00:00+00:00,2026-08-26T00:15:00+00:00,13.57,0.45,0.46,0.455,0.01,70.0,8886.0,99
2026-08-26T00:01:26.607048+00:00,btc-updown-15m-1787703300,15,3863042,28915384448803791713769582582135331275949819799363213287651196473037575623296,2026-08-26T00:15:00+00:00,2026-08-26T00:30:00+00:00,28.57,0.5,0.51,0.505,0.01,661.66,295.81,95
2026-08-26T00:02:27.509390+00:00,btc-updown-5m-1787702400,5,3862797,113950544079374502293216594630129706659563029631181111402893307484806164787743,2026-08-26T00:00:00+00:00,2026-08-26T00:05:00+00:00,2.55,0.7,0.71,0.705,0.01,6.66,333.33,99
2026-08-26T00:02:27.509390+00:00,btc-updown-5m-1787702700,5,3862862,98645953736768292471822925408327064753732614356821600189966320524286299324738,2026-08-26T00:05:00+00:00,2026-08-26T00:10:00+00:00,7.55,0.5,0.51,0.505,0.01,60.0,751.65,99
2026-08-26T00:02:27.509390+00:00,btc-updown-15m-1787702400,15,3862798,33991270122907057003303210696255032864969189182762540046469951848400986750742,2026-08-26T00:00:00+00:00,2026-08-26T00:15:00+00:00,12.55,0.41,0.52,0.465,0.11,8.05,100.0,88
2026-08-26T00:02:27.509390+00:00,btc-updown-15m-1787703300,15,3863042,28915384448803791713769582582135331275949819799363213287651196473037575623296,2026-08-26T00:15:00+00:00,2026-08-26T00:30:00+00:00,27.55,0.5,0.51,0.505,0.01,411.66,386.0,95
2026-08-26T00:03:28.485579+00:00,btc-updown-5m-1787702400,5,3862797,113950544079374502293216594630129706659563029631181111402893307484806164787743,2026-08-26T00:00:00+00:00,2026-08-26T00:05:00+00:00,1.53,0.33,0.34,0.335,0.01,153.33,92.0,99
2026-08-26T00:03:28.485579+00:00,btc-updown-5m-1787702700,5,3862862,98645953736768292471822925408327064753732614356821600189966320524286299324738,2026-08-26T00:05:00+00:00,2026-08-26T00:10:00+00:00,6.53,0.5,0.51,0.505,0.01,60.0,391.65,99
2026-08-26T00:03:28.485579+00:00,btc-updown-15m-1787702400,15,3862798,33991270122907057003303210696255032864969189182762540046469951848400986750742,2026-08-26T00:00:00+00:00,2026-08-26T00:15:00+00:00,11.53,0.21,0.3,0.255,0.09,86.42,501.6,86
2026-08-26T00:03:28.485579+00:00,btc-updown-15m-1787703300,15,3863042,28915384448803791713769582582135331275949819799363213287651196473037575623296,2026-08-26T00:15:00+00:00,2026-08-26T00:30:00+00:00,26.53,0.5,0.51,0.505,0.01,411.66,386.0,95
2026-08-26T00:04:29.387730+00:00,btc-updown-5m-1787702700,5,3862862,98645953736768292471822925408327064753732614356821600189966320524286299324738,2026-08-26T00:05:00+00:00,2026-08-26T00:10:00+00:00,5.52,0.51,0.52,0.515,0.01,7.75,85.0,97
2026-08-26T00:04:29.387730+00:00,btc-updown-15m-1787702400,15,3862798,33991270122907057003303210696255032864969189182762540046469951848400986750742,2026-08-26T00:00:00+00:00,2026-08-26T00:15:00+00:00,10.52,0.25,0.42,0.335,0.17,7936.0,5.0,80
2026-08-26T00:04:29.387730+00:00,btc-updown-15m-1787703300,15,3863042,28915384448803791713769582582135331275949819799363213287651196473037575623296,2026-08-26T00:15:00+00:00,2026-08-26T00:30:00+00:00,25.52,0.5,0.51,0.505,0.01,411.66,386.0,93
2026-08-26T00:05:30.186573+00:00,btc-updown-5m-1787702700,5,3862862,98645953736768292471822925408327064753732614356821600189966320524286299324738,2026-08-26T00:05:00+00:00,2026-08-26T00:10:00+00:00,4.5,0.43,0.44,0.435,0.01,376.61,5.52,99
2026-08-26T00:05:30.186573+00:00,btc-updown-5m-1787703000,5,3863023,105463842090677733967892092281415602732867031347265592998646882196152410349691,2026-08-26T00:10:00+00:00,2026-08-26T00:15:00+00:00,9.5,0.5,0.51,0.505,0.01,175.97,752.95,99
2026-08-26T00:05:30.186573+00:00,btc-updown-15m-1787702400,15,3862798,33991270122907057003303210696255032864969189182762540046469951848400986750742,2026-08-26T00:00:00+00:00,2026-08-26T00:15:00+00:00,9.5,0.36,0.49,0.425,0.13,25.0,20.0,87
2026-08-26T00:05:30.186573+00:00,btc-updown-15m-1787703300,15,3863042,28915384448803791713769582582135331275949819799363213287651196473037575623296,2026-08-26T00:15:00+00:00,2026-08-26T00:30:00+00:00,24.5,0.5,0.51,0.505,0.01,261.66,286.0,94
2026-08-26T00:06:31.074346+00:00,btc-updown-5m-1787702700,5,3862862,98645953736768292471822925408327064753732614356821600189966320524286299324738,2026-08-26T00:05:00+00:00,2026-08-26T00:10:00+00:00,3.48,0.28,0.29,0.285,0.01,338.61,8.0,99
2026-08-26T00:06:31.074346+00:00,btc-updown-5m-1787703000,5,3863023,105463842090677733967892092281415602732867031347265592998646882196152410349691,2026-08-26T00:10:00+00:00,2026-08-26T00:15:00+00:00,8.48,0.49,0.5,0.495,0.01,297.95,20.0,99
2026-08-26T00:06:31.074346+00:00,btc-updown-15m-1787702400,15,3862798,33991270122907057003303210696255032864969189182762540046469951848400986750742,2026-08-26T00:00:00+00:00,2026-08-26T00:15:00+00:00,8.48,0.42,0.43,0.425,0.01,10.0,5.0,97
2026-08-26T00:06:31.074346+00:00,btc-updown-15m-1787703300,15,3863042,28915384448803791713769582582135331275949819799363213287651196473037575623296,2026-08-26T00:15:00+00:00,2026-08-26T00:30:00+00:00,23.48,0.5,0.51,0.505,0.01,660.68,284.03,95
2026-08-26T00:07:31.984460+00:00,btc-updown-5m-1787702700,5,3862862,98645953736768292471822925408327064753732614356821600189966320524286299324738,2026-08-26T00:05:00+00:00,2026-08-26T00:10:00+00:00,2.48,0.02,0.03,0.025,0.01,1291.71,95.0,99
2026-08-26T00:07:31.984460+00:00,btc-updown-5m-1787703000,5,3863023,105463842090677733967892092281415602732867031347265592998646882196152410349691,2026-08-26T00:10:00+00:00,2026-08-26T00:15:00+00:00,7.48,0.49,0.5,0.495,0.01,352.0,115.0,99
2026-08-26T00:07:31.984460+00:00,btc-updown-15m-1787702400,15,3862798,33991270122907057003303210696255032864969189182762540046469951848400986750742,2026-08-26T00:00:00+00:00,2026-08-26T00:15:00+00:00,7.48,0.2,0.21,0.205,0.01,5029.98,25.0,99
2026-08-26T00:07:31.984460+00:00,btc-updown-15m-1787703300,15,3863042,28915384448803791713769582582135331275949819799363213287651196473037575623296,2026-08-26T00:15:00+00:00,2026-08-26T00:30:00+00:00,22.48,0.5,0.51,0.505,0.01,660.68,284.03,95
2026-08-26T00:08:32.895622+00:00,btc-updown-5m-1787703000,5,3863023,105463842090677733967892092281415602732867031347265592998646882196152410349691,2026-08-26T00:10:00+00:00,2026-08-26T00:15:00+00:00,6.47,0.48,0.5,0.49,0.02,389.4,75.0,98
2026-08-26T00:08:32.895622+00:00,btc-updown-15m-1787702400,15,3862798,33991270122907057003303210696255032864969189182762540046469951848400986750742,2026-08-26T00:00:00+00:00,2026-08-26T00:15:00+00:00,6.47,0.16,0.17,0.165,0.01,35.0,5.0,98
2026-08-26T00:08:32.895622+00:00,btc-updown-15m-1787703300,15,3863042,28915384448803791713769582582135331275949819799363213287651196473037575623296,2026-08-26T00:15:00+00:00,2026-08-26T00:30:00+00:00,21.47,0.5,0.51,0.505,0.01,660.68,284.03,95
2026-08-26T00:09:33.697316+00:00,btc-updown-5m-1787703000,5,3863023,105463842090677733967892092281415602732867031347265592998646882196152410349691,2026-08-26T00:10:00+00:00,2026-08-26T00:15:00+00:00,5.45,0.42,0.46,0.44,0.04,53.1,43.64,96
