captured_at,slug,interval_min,market_id,yes_token,window_start,window_end,minutes_left,best_bid,best_ask,mid,spread,bid_size,ask_size,book_levels
2026-08-24T00:00:01.764707+00:00,btc-updown-5m-1787529600,5,3790575,69109288038919330826440915977882086113405250611377402245408421413394698955655,2026-08-24T00:00:00+00:00,2026-08-24T00:05:00+00:00,4.98,0.56,0.57,0.565,0.01,72.72,70.0,99
2026-08-24T00:00:01.764707+00:00,btc-updown-5m-1787529900,5,3790597,37393478540955495745968748274985778781314951480397331999297201903014606585399,2026-08-24T00:05:00+00:00,2026-08-24T00:10:00+00:00,9.98,0.5,0.51,0.505,0.01,98.47,698.11,99
2026-08-24T00:00:01.764707+00:00,btc-updown-15m-1787529600,15,3790589,60601742608721867485900640958450103239046535432660949445917912508887508145106,2026-08-24T00:00:00+00:00,2026-08-24T00:15:00+00:00,14.98,0.5,0.51,0.505,0.01,88.0,32.36,98
2026-08-24T00:00:01.764707+00:00,btc-updown-15m-1787530500,15,3790635,61745652333149167647008044144218800420533646020738720977771727012067869551291,2026-08-24T00:15:00+00:00,2026-08-24T00:30:00+00:00,29.98,0.49,0.5,0.495,0.01,434.08,100.0,97
2026-08-24T00:01:03.108563+00:00,btc-updown-5m-1787529600,5,3790575,69109288038919330826440915977882086113405250611377402245408421413394698955655,2026-08-24T00:00:00+00:00,2026-08-24T00:05:00+00:00,3.95,0.5,0.51,0.505,0.01,129.28,175.58,99
2026-08-24T00:01:03.108563+00:00,btc-updown-5m-1787529900,5,3790597,37393478540955495745968748274985778781314951480397331999297201903014606585399,2026-08-24T00:05:00+00:00,2026-08-24T00:10:00+00:00,8.95,0.49,0.5,0.495,0.01,442.11,227.0,99
2026-08-24T00:01:03.108563+00:00,btc-updown-15m-1787529600,15,3790589,60601742608721867485900640958450103239046535432660949445917912508887508145106,2026-08-24T00:00:00+00:00,2026-08-24T00:15:00+00:00,13.95,0.48,0.49,0.485,0.01,34.6,90.0,99
2026-08-24T00:01:03.108563+00:00,btc-updown-15m-1787530500,15,3790635,61745652333149167647008044144218800420533646020738720977771727012067869551291,2026-08-24T00:15:00+00:00,2026-08-24T00:30:00+00:00,28.95,0.49,0.5,0.495,0.01,444.08,406.0,97
2026-08-24T00:02:04.210677+00:00,btc-updown-5m-1787529600,5,3790575,69109288038919330826440915977882086113405250611377402245408421413394698955655,2026-08-24T00:00:00+00:00,2026-08-24T00:05:00+00:00,2.93,0.31,0.32,0.315,0.01,266.94,27.0,99
2026-08-24T00:02:04.210677+00:00,btc-updown-5m-1787529900,5,3790597,37393478540955495745968748274985778781314951480397331999297201903014606585399,2026-08-24T00:05:00+00:00,2026-08-24T00:10:00+00:00,7.93,0.49,0.5,0.495,0.01,227.14,233.0,99
2026-08-24T00:02:04.210677+00:00,btc-updown-15m-1787529600,15,3790589,60601742608721867485900640958450103239046535432660949445917912508887508145106,2026-08-24T00:00:00+00:00,2026-08-24T00:15:00+00:00,12.93,0.38,0.39,0.385,0.01,174.2,15.0,99
2026-08-24T00:02:04.210677+00:00,btc-updown-15m-1787530500,15,3790635,61745652333149167647008044144218800420533646020738720977771727012067869551291,2026-08-24T00:15:00+00:00,2026-08-24T00:30:00+00:00,27.93,0.49,0.5,0.495,0.01,444.08,306.0,97
2026-08-24T00:03:05.320701+00:00,btc-updown-5m-1787529600,5,3790575,69109288038919330826440915977882086113405250611377402245408421413394698955655,2026-08-24T00:00:00+00:00,2026-08-24T00:05:00+00:00,1.92,0.09,0.1,0.095,0.01,160.7,163.83,99
2026-08-24T00:03:05.320701+00:00,btc-updown-5m-1787529900,5,3790597,37393478540955495745968748274985778781314951480397331999297201903014606585399,2026-08-24T00:05:00+00:00,2026-08-24T00:10:00+00:00,6.92,0.48,0.49,0.485,0.01,14.8,236.1,99
2026-08-24T00:03:05.320701+00:00,btc-updown-15m-1787529600,15,3790589,60601742608721867485900640958450103239046535432660949445917912508887508145106,2026-08-24T00:00:00+00:00,2026-08-24T00:15:00+00:00,11.92,0.32,0.33,0.325,0.01,32.34,5.0,99
2026-08-24T00:03:05.320701+00:00,btc-updown-15m-1787530500,15,3790635,61745652333149167647008044144218800420533646020738720977771727012067869551291,2026-08-24T00:15:00+00:00,2026-08-24T00:30:00+00:00,26.92,0.49,0.5,0.495,0.01,240.0,506.0,97
2026-08-24T00:04:06.449937+00:00,btc-updown-5m-1787529900,5,3790597,37393478540955495745968748274985778781314951480397331999297201903014606585399,2026-08-24T00:05:00+00:00,2026-08-24T00:10:00+00:00,5.9,0.47,0.48,0.475,0.01,55.0,59.75,99
2026-08-24T00:04:06.449937+00:00,btc-updown-15m-1787529600,15,3790589,60601742608721867485900640958450103239046535432660949445917912508887508145106,2026-08-24T00:00:00+00:00,2026-08-24T00:15:00+00:00,10.9,0.28,0.29,0.285,0.01,220.0,72.0,99
2026-08-24T00:04:06.449937+00:00,btc-updown-15m-1787530500,15,3790635,61745652333149167647008044144218800420533646020738720977771727012067869551291,2026-08-24T00:15:00+00:00,2026-08-24T00:30:00+00:00,25.9,0.49,0.5,0.495,0.01,240.0,356.0,97
