captured_at,slug,interval_min,market_id,yes_token,window_start,window_end,minutes_left,best_bid,best_ask,mid,spread,bid_size,ask_size,book_levels
2026-09-04T03:18:15.040304+00:00,btc-updown-5m-1788491700,5,4180232,50509410902840856231385832152379280282212675304651250033362368746775961763484,2026-09-04T03:15:00+00:00,2026-09-04T03:20:00+00:00,1.75,0.56,0.57,0.565,0.01,127.48,419.64,99
2026-09-04T03:18:15.040304+00:00,btc-updown-5m-1788492000,5,4180243,113909689790793139630769033675508132072668809891785631776214548329959697647539,2026-09-04T03:20:00+00:00,2026-09-04T03:25:00+00:00,6.75,0.5,0.51,0.505,0.01,57.0,753.13,99
2026-09-04T03:18:15.040304+00:00,btc-updown-15m-1788491700,15,4180227,22423387977959565607949606456309951659138351607639235174040342263854568575878,2026-09-04T03:15:00+00:00,2026-09-04T03:30:00+00:00,11.75,0.52,0.53,0.525,0.01,191.64,75.11,99
2026-09-04T03:18:15.040304+00:00,btc-updown-15m-1788492600,15,4180271,64283843935740921030939679464655675240950037091848377124046171752529243419152,2026-09-04T03:30:00+00:00,2026-09-04T03:45:00+00:00,26.75,0.49,0.5,0.495,0.01,615.91,813.0,97
2026-09-04T03:19:16.086751+00:00,btc-updown-5m-1788491700,5,4180232,50509410902840856231385832152379280282212675304651250033362368746775961763484,2026-09-04T03:15:00+00:00,2026-09-04T03:20:00+00:00,0.73,0.09,0.1,0.095,0.01,1178.82,203.0,99
2026-09-04T03:19:16.086751+00:00,btc-updown-5m-1788492000,5,4180243,113909689790793139630769033675508132072668809891785631776214548329959697647539,2026-09-04T03:20:00+00:00,2026-09-04T03:25:00+00:00,5.73,0.5,0.51,0.505,0.01,34.0,267.83,99
2026-09-04T03:19:16.086751+00:00,btc-updown-15m-1788491700,15,4180227,22423387977959565607949606456309951659138351607639235174040342263854568575878,2026-09-04T03:15:00+00:00,2026-09-04T03:30:00+00:00,10.73,0.43,0.44,0.435,0.01,200.0,206.0,99
2026-09-04T03:19:16.086751+00:00,btc-updown-15m-1788492600,15,4180271,64283843935740921030939679464655675240950037091848377124046171752529243419152,2026-09-04T03:30:00+00:00,2026-09-04T03:45:00+00:00,25.73,0.49,0.5,0.495,0.01,615.91,1013.0,97
2026-09-04T03:20:16.971734+00:00,btc-updown-5m-1788492000,5,4180243,113909689790793139630769033675508132072668809891785631776214548329959697647539,2026-09-04T03:20:00+00:00,2026-09-04T03:25:00+00:00,4.73,0.49,0.5,0.495,0.01,92.66,160.0,99
2026-09-04T03:20:16.971734+00:00,btc-updown-5m-1788492300,5,4180251,45019478763943602661663408758713717511752504077061815744766995440053857735174,2026-09-04T03:25:00+00:00,2026-09-04T03:30:00+00:00,9.73,0.49,0.5,0.495,0.01,875.89,557.4,99
2026-09-04T03:20:16.971734+00:00,btc-updown-15m-1788491700,15,4180227,22423387977959565607949606456309951659138351607639235174040342263854568575878,2026-09-04T03:15:00+00:00,2026-09-04T03:30:00+00:00,9.73,0.41,0.42,0.415,0.01,26.0,185.63,99
2026-09-04T03:20:16.971734+00:00,btc-updown-15m-1788492600,15,4180271,64283843935740921030939679464655675240950037091848377124046171752529243419152,2026-09-04T03:30:00+00:00,2026-09-04T03:45:00+00:00,24.73,0.49,0.5,0.495,0.01,645.91,533.0,97
2026-09-04T03:21:17.890486+00:00,btc-updown-5m-1788492000,5,4180243,113909689790793139630769033675508132072668809891785631776214548329959697647539,2026-09-04T03:20:00+00:00,2026-09-04T03:25:00+00:00,3.72,0.52,0.53,0.525,0.01,93.37,63.33,99
2026-09-04T03:21:17.890486+00:00,btc-updown-5m-1788492300,5,4180251,45019478763943602661663408758713717511752504077061815744766995440053857735174,2026-09-04T03:25:00+00:00,2026-09-04T03:30:00+00:00,8.72,0.39,0.42,0.405,0.03,430.0,134.49,97
2026-09-04T03:21:17.890486+00:00,btc-updown-15m-1788491700,15,4180227,22423387977959565607949606456309951659138351607639235174040342263854568575878,2026-09-04T03:15:00+00:00,2026-09-04T03:30:00+00:00,8.72,0.37,0.38,0.375,0.01,548.13,66.0,99
2026-09-04T03:21:17.890486+00:00,btc-updown-15m-1788492600,15,4180271,64283843935740921030939679464655675240950037091848377124046171752529243419152,2026-09-04T03:30:00+00:00,2026-09-04T03:45:00+00:00,23.72,0.49,0.5,0.495,0.01,645.91,731.0,97
2026-09-04T03:22:18.780337+00:00,btc-updown-5m-1788492000,5,4180243,113909689790793139630769033675508132072668809891785631776214548329959697647539,2026-09-04T03:20:00+00:00,2026-09-04T03:25:00+00:00,2.7,0.72,0.73,0.725,0.01,120.0,160.63,99
2026-09-04T03:22:18.780337+00:00,btc-updown-5m-1788492300,5,4180251,45019478763943602661663408758713717511752504077061815744766995440053857735174,2026-09-04T03:25:00+00:00,2026-09-04T03:30:00+00:00,7.7,0.41,0.42,0.415,0.01,186.0,134.49,98
2026-09-04T03:22:18.780337+00:00,btc-updown-15m-1788491700,15,4180227,22423387977959565607949606456309951659138351607639235174040342263854568575878,2026-09-04T03:15:00+00:00,2026-09-04T03:30:00+00:00,7.7,0.47,0.48,0.475,0.01,72.0,162.23,99
2026-09-04T03:22:18.780337+00:00,btc-updown-15m-1788492600,15,4180271,64283843935740921030939679464655675240950037091848377124046171752529243419152,2026-09-04T03:30:00+00:00,2026-09-04T03:45:00+00:00,22.7,0.49,0.5,0.495,0.01,645.91,1011.0,97
2026-09-04T03:23:19.674863+00:00,btc-updown-5m-1788492000,5,4180243,113909689790793139630769033675508132072668809891785631776214548329959697647539,2026-09-04T03:20:00+00:00,2026-09-04T03:25:00+00:00,1.68,0.87,0.88,0.875,0.01,370.21,653.33,99
2026-09-04T03:23:19.674863+00:00,btc-updown-5m-1788492300,5,4180251,45019478763943602661663408758713717511752504077061815744766995440053857735174,2026-09-04T03:25:00+00:00,2026-09-04T03:30:00+00:00,6.68,0.41,0.42,0.415,0.01,186.0,115.46,98
2026-09-04T03:23:19.674863+00:00,btc-updown-15m-1788491700,15,4180227,22423387977959565607949606456309951659138351607639235174040342263854568575878,2026-09-04T03:15:00+00:00,2026-09-04T03:30:00+00:00,6.68,0.53,0.54,0.535,0.01,486.42,30.0,99
2026-09-04T03:23:19.674863+00:00,btc-updown-15m-1788492600,15,4180271,64283843935740921030939679464655675240950037091848377124046171752529243419152,2026-09-04T03:30:00+00:00,2026-09-04T03:45:00+00:00,21.68,0.49,0.5,0.495,0.01,645.91,931.0,97
2026-09-04T03:24:20.584738+00:00,btc-updown-5m-1788492000,5,4180243,113909689790793139630769033675508132072668809891785631776214548329959697647539,2026-09-04T03:20:00+00:00,2026-09-04T03:25:00+00:00,0.67,0.91,0.92,0.915,0.01,250.0,180.0,96
2026-09-04T03:24:20.584738+00:00,btc-updown-5m-1788492300,5,4180251,45019478763943602661663408758713717511752504077061815744766995440053857735174,2026-09-04T03:25:00+00:00,2026-09-04T03:30:00+00:00,5.67,0.44,0.45,0.445,0.01,262.55,357.0,99
2026-09-04T03:24:20.584738+00:00,btc-updown-15m-1788491700,15,4180227,22423387977959565607949606456309951659138351607639235174040342263854568575878,2026-09-04T03:15:00+00:00,2026-09-04T03:30:00+00:00,5.67,0.41,0.42,0.415,0.01,235.12,10.0,99
2026-09-04T03:24:20.584738+00:00,btc-updown-15m-1788492600,15,4180271,64283843935740921030939679464655675240950037091848377124046171752529243419152,2026-09-04T03:30:00+00:00,2026-09-04T03:45:00+00:00,20.67,0.49,0.5,0.495,0.01,640.91,931.0,97
2026-09-04T03:25:21.492248+00:00,btc-updown-5m-1788492300,5,4180251,45019478763943602661663408758713717511752504077061815744766995440053857735174,2026-09-04T03:25:00+00:00,2026-09-04T03:30:00+00:00,4.65,0.14,0.15,0.145,0.01,160.0,263.99,99
2026-09-04T03:25:21.492248+00:00,btc-updown-5m-1788492600,5,4180267,64902508244389924889667574003642842960179517474943187447692339132648554662601,2026-09-04T03:30:00+00:00,2026-09-04T03:35:00+00:00,9.65,0.49,0.5,0.495,0.01,830.2,680.0,99
2026-09-04T03:25:21.492248+00:00,btc-updown-15m-1788491700,15,4180227,22423387977959565607949606456309951659138351607639235174040342263854568575878,2026-09-04T03:15:00+00:00,2026-09-04T03:30:00+00:00,4.65,0.13,0.14,0.135,0.01,55.0,67.08,99
2026-09-04T03:25:21.492248+00:00,btc-updown-15m-1788492600,15,4180271,64283843935740921030939679464655675240950037091848377124046171752529243419152,2026-09-04T03:30:00+00:00,2026-09-04T03:45:00+00:00,19.65,0.49,0.5,0.495,0.01,460.91,471.0,97
2026-09-04T03:26:22.400837+00:00,btc-updown-5m-1788492300,5,4180251,45019478763943602661663408758713717511752504077061815744766995440053857735174,2026-09-04T03:25:00+00:00,2026-09-04T03:30:00+00:00,3.63,0.13,0.14,0.135,0.01,185.02,142.0,99
2026-09-04T03:26:22.400837+00:00,btc-updown-5m-1788492600,5,4180267,64902508244389924889667574003642842960179517474943187447692339132648554662601,2026-09-04T03:30:00+00:00,2026-09-04T03:35:00+00:00,8.63,0.49,0.5,0.495,0.01,823.87,670.0,99
2026-09-04T03:26:22.400837+00:00,btc-updown-15m-1788491700,15,4180227,22423387977959565607949606456309951659138351607639235174040342263854568575878,2026-09-04T03:15:00+00:00,2026-09-04T03:30:00+00:00,3.63,0.05,0.06,0.055,0.01,60.0,10.0,99
2026-09-04T03:26:22.400837+00:00,btc-updown-15m-1788492600,15,4180271,64283843935740921030939679464655675240950037091848377124046171752529243419152,2026-09-04T03:30:00+00:00,2026-09-04T03:45:00+00:00,18.63,0.49,0.5,0.495,0.01,451.26,164.5,97
2026-09-04T03:27:23.303503+00:00,btc-updown-5m-1788492300,5,4180251,45019478763943602661663408758713717511752504077061815744766995440053857735174,2026-09-04T03:25:00+00:00,2026-09-04T03:30:00+00:00,2.62,0.18,0.19,0.185,0.01,78.0,771.78,99
2026-09-04T03:27:23.303503+00:00,btc-updown-5m-1788492600,5,4180267,64902508244389924889667574003642842960179517474943187447692339132648554662601,2026-09-04T03:30:00+00:00,2026-09-04T03:35:00+00:00,7.62,0.49,0.5,0.495,0.01,796.85,700.0,99
